0.843930636,0.734104046,0.797687861,0.734104046,0.803468208,0.809248555,0.797687861,0.76300578,0.76300578
0.820809249,0.832369942,0.791907514,0.832369942,0.786127168,0.780346821,0.786127168,0.780346821,0.774566474
0.768786127,0.89017341,0.803468208,0.780346821,0.809248555,0.797687861,0.803468208,0.734104046,0.716763006
0.774566474,0.832369942,0.815028902,0.739884393,0.843930636,0.786127168,0.786127168,0.786127168,0.722543353
0.774566474,0.797687861,0.826589595,0.855491329,0.87283237,0.87283237,0.87283237,0.867052023,0.87283237
0.76300578,0.791907514,0.826589595,0.751445087,0.716763006,0.710982659,0.734104046,0.774566474,0.774566474
0.803468208,0.809248555,0.797687861,0.791907514,0.791907514,0.786127168,0.820809249,0.786127168,0.786127168
0.791907514,0.855491329,0.838150289,0.797687861,0.803468208,0.820809249,0.838150289,0.751445087,0.74566474
0.786127168,0.843930636,0.87283237,0.74566474,0.693641618,0.832369942,0.832369942,0.832369942,0.878612717
0.843930636,0.901734104,0.843930636,0.74566474,0.757225434,0.826589595,0.826589595,0.861271676,0.861271676
0.797687861,0.832369942,0.815028902,0.820809249,0.76300578,0.791907514,0.74566474,0.751445087,0.751445087
0.820809249,0.809248555,0.861271676,0.838150289,0.838150289,0.832369942,0.815028902,0.867052023,0.867052023
0.838150289,0.867052023,0.815028902,0.809248555,0.786127168,0.797687861,0.786127168,0.849710983,0.849710983
0.855491329,0.820809249,0.780346821,0.786127168,0.838150289,0.843930636,0.838150289,0.843930636,0.843930636
0.87283237,0.855491329,0.809248555,0.815028902,0.815028902,0.797687861,0.791907514,0.815028902,0.797687861
0.87283237,0.855491329,0.861271676,0.855491329,0.849710983,0.867052023,0.867052023,0.861271676,0.849710983
0.820809249,0.855491329,0.855491329,0.855491329,0.843930636,0.855491329,0.867052023,0.838150289,0.832369942
0.861271676,0.832369942,0.843930636,0.855491329,0.838150289,0.843930636,0.838150289,0.843930636,0.843930636
0.838150289,0.832369942,0.849710983,0.843930636,0.849710983,0.849710983,0.849710983,0.855491329,0.855491329
0.826589595,0.780346821,0.774566474,0.809248555,0.809248555,0.809248555,0.809248555,0.809248555,0.809248555
