0.797687861,0.843930636,0.815028902,0.843930636,0.797687861,0.757225434,0.809248555,0.693641618,0.734104046
0.751445087,0.832369942,0.74566474,0.815028902,0.780346821,0.786127168,0.867052023,0.867052023,0.867052023
0.809248555,0.76300578,0.722543353,0.780346821,0.791907514,0.710982659,0.757225434,0.74566474,0.751445087
0.768786127,0.832369942,0.809248555,0.809248555,0.768786127,0.739884393,0.826589595,0.722543353,0.722543353
0.786127168,0.797687861,0.803468208,0.809248555,0.809248555,0.815028902,0.815028902,0.809248555,0.815028902
0.797687861,0.867052023,0.867052023,0.855491329,0.705202312,0.849710983,0.843930636,0.849710983,0.849710983
0.820809249,0.815028902,0.89017341,0.820809249,0.843930636,0.838150289,0.895953757,0.855491329,0.895953757
0.734104046,0.739884393,0.739884393,0.74566474,0.780346821,0.791907514,0.809248555,0.786127168,0.803468208
0.832369942,0.693641618,0.76300578,0.687861272,0.682080925,0.734104046,0.734104046,0.682080925,0.820809249
0.791907514,0.815028902,0.780346821,0.809248555,0.815028902,0.815028902,0.826589595,0.791907514,0.791907514
0.826589595,0.809248555,0.797687861,0.791907514,0.74566474,0.751445087,0.791907514,0.797687861,0.774566474
0.780346821,0.797687861,0.803468208,0.832369942,0.780346821,0.774566474,0.826589595,0.803468208,0.855491329
0.803468208,0.820809249,0.843930636,0.838150289,0.803468208,0.780346821,0.774566474,0.780346821,0.803468208
0.843930636,0.867052023,0.884393064,0.89017341,0.843930636,0.838150289,0.843930636,0.786127168,0.786127168
0.832369942,0.791907514,0.797687861,0.786127168,0.803468208,0.838150289,0.780346821,0.838150289,0.843930636
0.861271676,0.838150289,0.849710983,0.820809249,0.786127168,0.791907514,0.797687861,0.791907514,0.791907514
0.815028902,0.861271676,0.826589595,0.832369942,0.849710983,0.826589595,0.849710983,0.849710983,0.855491329
0.855491329,0.855491329,0.849710983,0.867052023,0.855491329,0.843930636,0.838150289,0.843930636,0.843930636
0.780346821,0.815028902,0.820809249,0.820809249,0.797687861,0.797687861,0.797687861,0.809248555,0.809248555
0.803468208,0.797687861,0.63583815,0.687861272,0.693641618,0.682080925,0.716763006,0.815028902,0.682080925
