0.838150289,0.786127168,0.815028902,0.786127168,0.757225434,0.815028902,0.803468208,0.780346821,0.774566474
0.838150289,0.87283237,0.803468208,0.803468208,0.809248555,0.826589595,0.832369942,0.832369942,0.832369942
0.826589595,0.832369942,0.809248555,0.815028902,0.797687861,0.803468208,0.803468208,0.74566474,0.74566474
0.739884393,0.780346821,0.74566474,0.815028902,0.838150289,0.739884393,0.838150289,0.832369942,0.815028902
0.76300578,0.780346821,0.74566474,0.861271676,0.895953757,0.895953757,0.895953757,0.861271676,0.843930636
0.76300578,0.757225434,0.838150289,0.803468208,0.780346821,0.780346821,0.786127168,0.780346821,0.791907514
0.815028902,0.838150289,0.76300578,0.757225434,0.832369942,0.820809249,0.809248555,0.826589595,0.826589595
0.849710983,0.832369942,0.867052023,0.838150289,0.838150289,0.832369942,0.843930636,0.826589595,0.826589595
0.832369942,0.786127168,0.849710983,0.826589595,0.797687861,0.797687861,0.809248555,0.809248555,0.849710983
0.843930636,0.809248555,0.791907514,0.786127168,0.803468208,0.809248555,0.820809249,0.87283237,0.867052023
0.820809249,0.861271676,0.768786127,0.768786127,0.820809249,0.826589595,0.815028902,0.820809249,0.826589595
0.76300578,0.791907514,0.780346821,0.786127168,0.74566474,0.768786127,0.76300578,0.76300578,0.76300578
0.843930636,0.815028902,0.826589595,0.826589595,0.803468208,0.809248555,0.809248555,0.815028902,0.820809249
0.87283237,0.820809249,0.855491329,0.849710983,0.855491329,0.843930636,0.855491329,0.867052023,0.867052023
0.861271676,0.815028902,0.826589595,0.832369942,0.820809249,0.820809249,0.820809249,0.820809249,0.815028902
0.849710983,0.867052023,0.87283237,0.867052023,0.855491329,0.861271676,0.861271676,0.855491329,0.855491329
0.826589595,0.855491329,0.87283237,0.849710983,0.843930636,0.855491329,0.861271676,0.832369942,0.832369942
0.87283237,0.855491329,0.861271676,0.867052023,0.855491329,0.855491329,0.855491329,0.867052023,0.867052023
0.843930636,0.849710983,0.884393064,0.884393064,0.861271676,0.855491329,0.855491329,0.867052023,0.867052023
0.820809249,0.803468208,0.820809249,0.843930636,0.843930636,0.820809249,0.815028902,0.815028902,0.815028902
