0.849710983,0.774566474,0.815028902,0.849710983,0.803468208,0.843930636,0.832369942,0.884393064,0.878612717
0.809248555,0.815028902,0.780346821,0.786127168,0.774566474,0.774566474,0.757225434,0.768786127,0.768786127
0.838150289,0.878612717,0.838150289,0.838150289,0.832369942,0.832369942,0.803468208,0.797687861,0.809248555
0.774566474,0.815028902,0.815028902,0.797687861,0.774566474,0.797687861,0.797687861,0.791907514,0.751445087
0.786127168,0.774566474,0.768786127,0.838150289,0.867052023,0.867052023,0.87283237,0.832369942,0.843930636
0.76300578,0.774566474,0.838150289,0.757225434,0.791907514,0.791907514,0.757225434,0.803468208,0.803468208
0.774566474,0.809248555,0.797687861,0.780346821,0.786127168,0.815028902,0.786127168,0.768786127,0.768786127
0.76300578,0.803468208,0.728323699,0.809248555,0.803468208,0.803468208,0.797687861,0.786127168,0.797687861
0.803468208,0.780346821,0.843930636,0.768786127,0.768786127,0.774566474,0.809248555,0.797687861,0.774566474
0.815028902,0.786127168,0.757225434,0.739884393,0.734104046,0.734104046,0.76300578,0.728323699,0.809248555
0.797687861,0.855491329,0.768786127,0.786127168,0.815028902,0.815028902,0.797687861,0.797687861,0.803468208
0.809248555,0.786127168,0.786127168,0.780346821,0.780346821,0.774566474,0.751445087,0.820809249,0.809248555
0.838150289,0.797687861,0.820809249,0.832369942,0.895953757,0.826589595,0.832369942,0.855491329,0.87283237
0.838150289,0.838150289,0.797687861,0.832369942,0.843930636,0.820809249,0.855491329,0.843930636,0.843930636
0.867052023,0.826589595,0.803468208,0.815028902,0.768786127,0.768786127,0.768786127,0.768786127,0.774566474
0.878612717,0.867052023,0.867052023,0.861271676,0.87283237,0.89017341,0.89017341,0.884393064,0.884393064
0.832369942,0.849710983,0.849710983,0.849710983,0.832369942,0.843930636,0.843930636,0.832369942,0.832369942
0.867052023,0.849710983,0.861271676,0.855491329,0.87283237,0.820809249,0.815028902,0.820809249,0.820809249
0.849710983,0.838150289,0.843930636,0.838150289,0.820809249,0.820809249,0.820809249,0.87283237,0.87283237
0.855491329,0.838150289,0.832369942,0.820809249,0.791907514,0.797687861,0.791907514,0.797687861,0.791907514
